GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS,Unnamed: 49
URN:CornellLabOfOrnithology:EBIRD:OBS1124541844,2024-10-22 15:48:54.388522,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,8,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"Thalgasmankada, Yala National Park",L14504235,P,6.3985274,81.4821446,2021-04-13,05:42:00,obsr225465,S85789362,Traveling,P22,EBIRD,420.0,0.46,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1109340381,2024-10-22 15:48:48.765423,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2021-04-02,06:52:00,obsr225465,S84578879,Traveling,P22,EBIRD,265.0,42.67,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1124544807,2023-10-23 19:18:39.459675,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park Block 2,L14504144,P,6.4134263,81.5690472,2021-04-11,08:14:00,obsr225465,S85788856,Traveling,P22,EBIRD,420.0,37.88,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1128159096,2023-10-23 19:18:43.816208,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2021-04-15,06:00:00,obsr2443775,S86065398,Traveling,P22,EBIRD,360.0,32.187,,4.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1126802719,2023-10-22 20:02:52.609452,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Palatupana - Kirinda Yala NP Road,L14534478,P,6.2328926,81.3536954,2021-04-18,06:30:00,obsr1091489,S85962187,Traveling,P22,EBIRD,90.0,5.0,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1124567890,2024-10-22 15:48:59.384935,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2021-04-17,15:57:00,obsr225465,S85790543,Traveling,P22,EBIRD,156.0,29.56,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1113138203,2024-10-22 15:48:50.37208,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"Warahana - Thalgasmankada, Southern Province, LK (6.406, 81.464)",L14319483,P,6.4059816,81.4640301,2021-04-04,05:57:00,obsr225465,S84893444,Traveling,P22,EBIRD,287.0,5.09,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1136538650,2023-10-22 02:53:18.757406,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yoda Lake,L15917274,H,6.267568,81.3103445,2021-04-22,07:30:00,obsr1091489,S86700729,Traveling,P22,EBIRD,90.0,5.0,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1124566556,2024-10-22 15:48:59.097019,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"Thalgasmankada, Yala National Park Block 1",L14504444,P,6.3982567,81.4820596,2021-04-17,05:45:00,obsr225465,S85790435,Traveling,P22,EBIRD,584.0,3.08,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1117059341,2024-10-22 15:48:51.747133,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2021-04-10,15:53:00,obsr225465,S85213359,Traveling,P22,EBIRD,158.0,43.4,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1124544104,2024-10-22 15:48:54.559183,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,15,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2021-04-13,15:33:00,obsr225465,S85789455,Traveling,P22,EBIRD,189.0,36.83,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1124540297,2024-10-22 15:48:54.219586,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"Thalgasmankada, Yala National Park .",L14504080,P,6.3985258,81.4821195,2021-04-10,09:29:00,obsr225465,S85788549,Traveling,P22,EBIRD,378.0,1.18,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1124550805,2023-02-03 09:50:06.170451,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2021-04-12,15:19:00,obsr225465,S85789202,Traveling,P22,EBIRD,177.0,40.46,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1797564287,2023-10-23 19:33:46.719096,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2021-04-22,06:00:00,obsr1440085,S146493629,Traveling,P22,EBIRD,420.0,15.0,,4.0,1,,0,1,0,,"Starting in Kataragama and exploring Yala, mostly along the main road",,
URN:CornellLabOfOrnithology:EBIRD:OBS1126602593,2023-10-22 19:56:53.566065,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,7,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Palatupana - Kirinda Yala NP Road,L14534478,P,6.2328926,81.3536954,2021-04-16,15:30:00,obsr1091489,S85946429,Traveling,P22,EBIRD,150.0,8.0,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1124538189,2022-10-22 00:27:21.956004,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2021-04-10,08:25:00,obsr225465,S85788380,Traveling,P22,EBIRD,54.0,20.22,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1119101912,2024-10-22 15:48:52.768988,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"Tissamaharama, Southern Province, LK (6.399, 81.482)",L14428045,P,6.3985531,81.4821278,2021-04-12,05:34:00,obsr225465,S85377829,Traveling,P22,EBIRD,521.0,1.06,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1124551560,2024-10-22 15:48:55.157366,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,8,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"Thalgasmankada, Yala National Park",L14504326,P,6.3985873,81.4819233,2021-04-15,05:31:00,obsr225465,S85789829,Traveling,P22,EBIRD,400.0,2.07,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1124545142,2024-10-22 15:48:54.762877,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"Thalgasmankada, Yala National Park.",L14504160,P,6.3984727,81.4817646,2021-04-11,17:18:00,obsr225465,S85788942,Traveling,P22,EBIRD,63.0,0.39,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1136531332,2024-08-25 04:18:37.576331,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Debara Wewa Lake,L13455637,P,6.296813,81.270306,2021-04-26,17:15:00,obsr1091489,S86700460,Traveling,P22,EBIRD,45.0,3.0,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1124564581,2024-10-22 15:48:58.537617,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,9,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"Thalgasmankada,Yala National Park",L14504408,P,6.3984777,81.4820563,2021-04-16,05:35:00,obsr225465,S85790221,Traveling,P22,EBIRD,579.0,2.16,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1116478811,2024-10-22 15:48:51.402827,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala NP,L12729092,P,6.3492474,81.4158026,2021-04-03,06:00:00,obsr1979314,S85169849,Traveling,P22,EBIRD,240.0,20.0,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1154609504,2023-10-22 02:53:43.566455,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,BIRDLIFE_15328,,,,"Wirawila, Southern Province, LK (6.284, 81.233)",L14920313,P,6.2843757,81.2331857,2021-05-14,08:22:00,obsr1457669,S88041096,Traveling,P22,EBIRD,81.0,2.816,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1288818158,2022-02-12 11:10:55.919451,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yoda Lake,L15917274,H,6.267568,81.3103445,2021-06-25,09:25:00,obsr1091489,S90749070,Traveling,P22,EBIRD,30.0,1.0,,2.0,1,,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1190414834,2024-08-25 04:17:37.633426,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yoda Lake,L15917274,H,6.267568,81.3103445,2021-06-27,06:35:00,obsr1091489,S90844837,Traveling,P22,EBIRD,75.0,1.0,,1.0,1,,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1191142225,2024-08-25 04:25:56.930065,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yoda Lake,L15917274,H,6.267568,81.3103445,2021-06-28,06:15:00,obsr1091489,S90908798,Traveling,P22,EBIRD,150.0,3.0,,2.0,1,,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1191678321,2022-10-22 00:30:48.450106,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yoda Lake,L15917274,H,6.267568,81.3103445,2021-06-29,06:20:00,obsr1091489,S90957129,Traveling,P22,EBIRD,35.0,1.0,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1192231543,2024-08-25 04:25:13.751945,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yoda Lake,L15917274,H,6.267568,81.3103445,2021-06-30,06:20:00,obsr1091489,S91003549,Stationary,P21,EBIRD,70.0,,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1189804376,2023-10-23 19:19:30.416406,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yoda Lake,L15917274,H,6.267568,81.3103445,2021-06-26,09:15:00,obsr1091489,S90790057,Traveling,P22,EBIRD,45.0,3.0,,2.0,1,,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1196421810,2023-10-23 19:19:40.706638,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yoda Lake,L15917274,H,6.267568,81.3103445,2021-07-07,06:35:00,obsr1091489,S91377493,Traveling,P22,EBIRD,86.0,2.0,,2.0,1,,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1194583183,2023-10-22 02:54:26.494679,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yoda Lake,L15917274,H,6.267568,81.3103445,2021-07-04,06:30:00,obsr1091489,S91210783,Traveling,P22,EBIRD,120.0,1.0,,2.0,1,,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1193939167,2023-10-22 02:54:26.074198,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yoda Lake,L15917274,H,6.267568,81.3103445,2021-07-03,06:35:00,obsr1091489,S91150877,Traveling,P22,EBIRD,70.0,2.0,,2.0,1,,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1198661145,2023-10-23 19:19:43.373657,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yoda Lake,L15917274,H,6.267568,81.3103445,2021-07-11,06:00:00,obsr1091489,S91573745,Traveling,P22,EBIRD,105.0,2.0,,2.0,1,,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1197483827,2023-10-23 19:19:42.494851,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yoda Lake,L15917274,H,6.267568,81.3103445,2021-07-09,06:35:00,obsr1091489,S91469809,Traveling,P22,EBIRD,155.0,3.3,,2.0,1,,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1192778588,2023-10-23 19:19:38.110461,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yoda Lake,L15917274,H,6.267568,81.3103445,2021-07-01,06:28:00,obsr1091489,S91049318,Traveling,P22,EBIRD,68.0,1.0,,2.0,1,,0,1,0,,,,
