GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS,Unnamed: 49
URN:CornellLabOfOrnithology:EBIRD:OBS1370170034,2023-10-23 19:24:30.859931,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-03-20,06:06:00,obsr941036,S105195956,Traveling,P22,EBIRD,118.0,16.81,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1362713312,2023-10-23 19:24:19.978071,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-03-10,15:56:00,obsr2300789,S104586348,Traveling,P22,EBIRD,124.0,12.7,,1.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1366260043,2023-10-23 19:24:26.618866,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-03-14,08:00:00,obsr2018658,S104865921,Traveling,P22,EBIRD,480.0,10.0,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1381434074,2024-10-22 15:51:05.649782,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,10,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-04-03,06:23:00,obsr906919,S106146982,Traveling,P22,EBIRD,182.0,23.253,,3.0,1,G8111681,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1385071124,2023-10-23 19:24:53.229484,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,Bundala Maha Lewaya And Surrounding Area,L17158234,P,6.2028327,81.2421641,2022-04-07,10:00:00,obsr1001147,S106447629,Traveling,P22,EBIRD,27.0,1.4,,1.0,1,G8160395,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1384986916,2023-10-22 19:56:37.367568,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,Bundala Kalapuwa And Bundala Village,L13491433,P,6.2047891,81.2298359,2022-04-07,07:33:00,obsr1001147,S106443745,Traveling,P22,EBIRD,11.0,1.41,,1.0,1,G8160400,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1388837073,2024-10-22 15:51:07.053809,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,30,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-04-11,05:54:00,obsr2006505,S106766625,Traveling,P22,EBIRD,175.0,23.453,,6.0,1,G8156107,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1399672362,2024-10-22 15:51:13.697022,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-04-22,06:57:00,obsr2300789,S107672495,Traveling,P22,EBIRD,248.0,20.5,,2.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1387760645,2023-10-23 19:24:56.089026,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-04-09,16:13:00,obsr2300789,S106674719,Traveling,P22,EBIRD,134.0,7.0,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1388866773,2023-10-23 19:24:58.206425,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-04-10,15:05:00,obsr1641852,S106768716,Traveling,P22,EBIRD,176.0,10.0,,4.0,1,G8156768,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1389577908,2023-10-23 19:25:00.245359,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,8,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala Village and Surrounding Area,L17158240,P,6.1938448,81.2576837,2022-04-07,09:40:00,obsr3047223,S106828959,Traveling,P22,EBIRD,10.0,2.6,,1.0,1,G8160396,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1385070038,2023-10-23 19:24:53.103753,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala Village and Surrounding Area,L17158240,P,6.1938448,81.2576837,2022-04-07,08:21:00,obsr1001147,S106447530,Traveling,P22,EBIRD,13.0,2.13,,1.0,1,G8160398,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1389577878,2023-10-23 19:25:00.134174,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,Bundala Maha Lewaya And Surrounding Area,L17158234,P,6.2028327,81.2421641,2022-04-07,10:00:00,obsr3047223,S106828958,Traveling,P22,EBIRD,27.0,1.4,,1.0,1,G8160395,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1385060122,2023-10-22 19:56:44.175982,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,Bundala Maha Lewaya And Surrounding Area,L17158234,P,6.2028327,81.2421641,2022-04-07,07:45:00,obsr1001147,S106447518,Traveling,P22,EBIRD,35.0,3.06,,1.0,1,G8160399,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1387761861,2023-10-23 19:24:56.204593,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-04-09,09:29:00,obsr2300789,S106674966,Traveling,P22,EBIRD,302.0,10.0,,2.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1393493865,2023-10-23 19:25:06.944471,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-04-10,15:05:00,obsr2911401,S107154962,Traveling,P22,EBIRD,176.0,10.0,,4.0,1,G8156768,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1383499340,2024-10-22 15:51:06.371448,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,10,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-04-03,06:23:00,obsr609647,S106316368,Traveling,P22,EBIRD,182.0,23.253,,3.0,1,G8111681,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1385061003,2023-10-23 19:24:52.863749,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,8,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala Village and Surrounding Area,L17158240,P,6.1938448,81.2576837,2022-04-07,09:40:00,obsr1001147,S106447585,Traveling,P22,EBIRD,10.0,2.6,,1.0,1,G8160396,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1389578087,2023-10-23 19:25:00.584867,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,21,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,"B499 Kirinda, Southern Province, LK (6.201, 81.218)",L18401738,P,6.2007,81.2178091,2022-04-07,07:13:00,obsr3047223,S106828965,Traveling,P22,EBIRD,19.0,1.56,,1.0,1,G8160401,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1389577937,2023-10-23 19:25:00.360436,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala Paddy fields,L18402367,P,6.1916363,81.2702795,2022-04-07,08:34:00,obsr3047223,S106828960,Traveling,P22,EBIRD,38.0,2.2,,1.0,1,G8160397,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1388896333,2024-10-22 15:51:07.552952,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,30,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-04-11,05:54:00,obsr1664561,S106769968,Traveling,P22,EBIRD,175.0,23.453,,6.0,1,G8156107,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1385001503,2023-10-23 19:24:52.582739,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,21,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,"B499 Kirinda, Southern Province, LK (6.201, 81.218)",L18401738,P,6.2007,81.2178091,2022-04-07,07:13:00,obsr1001147,S106443732,Traveling,P22,EBIRD,19.0,1.56,,1.0,1,G8160401,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1379535710,2023-10-23 19:24:46.612331,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,7,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,"Bandagiriya Lake, Southern Province, LK (6.254, 81.147)",L18321675,P,6.2540325,81.1465591,2022-04-01,06:45:00,obsr948503,S105988959,Traveling,P22,EBIRD,65.0,0.18,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1385060949,2023-10-23 19:24:52.740099,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala Paddy fields,L18402367,P,6.1916363,81.2702795,2022-04-07,08:34:00,obsr1001147,S106447561,Traveling,P22,EBIRD,38.0,2.2,,1.0,1,G8160397,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1389578030,2023-10-22 19:58:53.540069,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,Bundala Maha Lewaya And Surrounding Area,L17158234,P,6.2028327,81.2421641,2022-04-07,07:45:00,obsr3047223,S106828963,Traveling,P22,EBIRD,35.0,3.06,,1.0,1,G8160399,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1388838380,2024-10-22 15:51:07.220928,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,30,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-04-11,05:54:00,obsr1656313,S106766675,Traveling,P22,EBIRD,175.0,23.453,,6.0,1,G8156107,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1388949829,2023-10-23 19:24:58.731317,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-04-10,15:05:00,obsr2911396,S106774017,Traveling,P22,EBIRD,176.0,10.0,,4.0,1,G8156768,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1389578048,2023-10-22 20:00:34.77898,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,Bundala Kalapuwa And Bundala Village,L13491433,P,6.2047891,81.2298359,2022-04-07,07:33:00,obsr3047223,S106828964,Traveling,P22,EBIRD,11.0,1.41,,1.0,1,G8160400,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1389577962,2023-10-23 19:25:00.474072,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala Village and Surrounding Area,L17158240,P,6.1938448,81.2576837,2022-04-07,08:21:00,obsr3047223,S106828961,Traveling,P22,EBIRD,13.0,2.13,,1.0,1,G8160398,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1433188416,2024-05-03 16:41:40.6844,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-05-02,11:00:00,obsr1839073,S110463532,Traveling,P22,EBIRD,120.0,20.0,,3.0,1,G9785911,0,1,0,,Birding from Kirinda across Bundala National Park by vehicle.,,
URN:CornellLabOfOrnithology:EBIRD:OBS1650387496,2024-05-04 02:44:46.225615,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-05-02,11:00:00,obsr3659822,S130419245,Traveling,P22,EBIRD,120.0,20.0,,3.0,1,G9785911,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1483741047,2023-10-23 19:26:08.349893,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-07-06,06:00:00,obsr798445,S115516273,Traveling,P22,EBIRD,195.0,12.0,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1831477890,2024-08-25 13:25:32.708846,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-08-11,,obsr1646910,S150341912,Historical,P62,EBIRD,,,,,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1489864515,2023-10-23 19:26:13.804603,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-08-01,07:00:00,obsr1317926,S116138040,Stationary,P21,EBIRD,180.0,,,6.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1536899367,2023-10-22 20:02:46.542277,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-09-10,09:00:00,obsr1793930,S120363116,Traveling,P22,EBIRD,80.0,10.0,,4.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1536915586,2024-06-18 10:16:46.831409,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,40,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-09-10,10:50:00,obsr1793930,S120364004,Traveling,P22,EBIRD,90.0,10.0,,4.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1552330816,2023-10-23 19:27:32.239548,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-10-31,11:53:00,obsr1108110,S121655476,Traveling,P22,EBIRD,600.0,4.28,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1553659115,2023-10-17 04:33:57.611684,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-10-30,07:03:00,obsr2924548,S121766688,Stationary,P21,EBIRD,300.0,,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1554673336,2022-11-04 15:00:01.331549,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,"Bundala Kanishta Vidhyalaya, Weligatta, Southern Province, LK (6.189, 81.264)",L21441028,P,6.1891958,81.2644983,2022-11-01,10:45:00,obsr1108110,S121846654,Traveling,P22,EBIRD,60.0,0.36,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1570254371,2023-10-23 19:28:05.848227,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,15,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-11-27,06:01:00,obsr1091489,S123082866,Traveling,P22,EBIRD,265.0,11.89,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1565426143,2023-12-30 10:55:14.796232,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-11-20,06:01:00,obsr2310276,S122691741,Traveling,P22,EBIRD,17.0,2.134,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1564788274,2023-10-23 19:27:55.59851,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-11-19,06:08:00,obsr2300789,S122639382,Traveling,P22,EBIRD,332.0,25.06,,2.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1567062180,2023-03-02 10:23:58.059355,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-11-22,07:11:00,obsr728923,S122815579,Traveling,P22,EBIRD,416.0,17.907,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1577249299,2023-10-23 19:28:15.489182,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-12-08,06:17:00,obsr789257,S123622235,Traveling,P22,EBIRD,272.0,20.667,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1574590015,2024-08-25 23:51:27.03434,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,7,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-12-04,06:00:00,obsr1091489,S123418665,Traveling,P22,EBIRD,297.0,9.8,,6.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1589377314,2023-10-17 04:44:37.920496,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-12-26,06:25:00,obsr1346514,S124625523,Traveling,P22,EBIRD,27.0,1.22,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1588784621,2022-12-26 09:43:27.408412,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,14,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,"Dry Zone Botanic Gardens, Hambanthota, Southern Province, LK (6.149, 81.067)",L21905076,P,6.1492483,81.0666675,2022-12-25,16:25:00,obsr1346514,S124570565,Traveling,P22,EBIRD,59.0,1.77,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1584769156,2024-10-22 15:52:18.041799,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-12-12,14:45:00,obsr1547179,S124231833,Traveling,P22,EBIRD,120.0,4.0,,2.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1577367355,2023-10-23 19:28:15.95059,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-12-08,07:15:00,obsr736325,S123629976,Traveling,P22,EBIRD,124.0,2.11,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1589363108,2022-12-26 10:46:27.233301,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-12-26,07:52:00,obsr1346514,S124624047,Traveling,P22,EBIRD,22.0,1.53,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1577372439,2024-03-11 18:58:36.198852,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-12-08,09:59:00,obsr736325,S123630357,Traveling,P22,EBIRD,161.0,9.15,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1573999788,2024-03-02 09:17:25.722446,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-12-03,15:03:00,obsr1091489,S123371330,Traveling,P22,EBIRD,168.0,0.32,,6.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1589375451,2022-12-26 10:27:00.385078,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-12-26,06:53:00,obsr1346514,S124625006,Traveling,P22,EBIRD,30.0,2.3,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1603567082,2023-10-23 19:29:03.295155,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2023-01-11,10:09:00,obsr625519,S125908003,Traveling,P22,EBIRD,180.0,5.27,,1.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1619574691,2023-10-22 20:03:29.675011,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2023-01-31,06:20:00,obsr1359969,S127311339,Traveling,P22,EBIRD,238.0,23.932,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1611384537,2024-08-25 13:25:32.708846,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2023-01-21,06:40:00,obsr465551,S126592157,Traveling,P22,EBIRD,290.0,30.0,,3.0,1,,0,1,0,,On official jeep safari with park appointed local guide. Raining for the most part.,,
URN:CornellLabOfOrnithology:EBIRD:OBS1605796191,2023-10-22 20:03:36.064255,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2023-01-14,14:37:00,obsr2018658,S126097733,Traveling,P22,EBIRD,190.0,0.92,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1603725341,2024-08-25 13:25:32.708846,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2023-01-11,05:50:00,obsr1508301,S125924070,Traveling,P22,EBIRD,300.0,10.0,,3.0,1,G9473809,0,1,0,,,,
