OBSERVATION COUNT,COUNTY,LOCALITY,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,DATETIME,Year,Month,Day,Day_of_Week,Hour,OBSERVATION,COUNTY_ENCODED,LOCALITY_ENCODED,COMMON NAME_Blue-tailed Bee-eater,COMMON NAME_Red-vented Bulbul,COMMON NAME_White-throated Kingfisher
2.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2023-09-20,11:00:00,2023-09-20 11:00:00,2023.0,9.0,20.0,2.0,11.0,1,0,220,False,True,False
1.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2023-09-20,11:00:00,2023-09-20 11:00:00,2023.0,9.0,20.0,2.0,11.0,1,0,220,False,False,True
2.0,Thissamaharama,Mayasha Residence Uddakandara Sithulpawwa Road Tissamaharama,6.2610089,81.3251837,2023-09-23,06:35:00,2023-09-23 06:35:00,2023.0,9.0,23.0,5.0,6.0,1,9,296,False,False,True
1.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2023-09-24,16:18:00,2023-09-24 16:18:00,2023.0,9.0,24.0,6.0,16.0,1,0,220,False,False,True
1.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2023-09-24,16:18:00,2023-09-24 16:18:00,2023.0,9.0,24.0,6.0,16.0,1,0,220,True,False,False
1.0,Tangalle,Mangrove Beach Chalets,6.041525,80.820747,2023-09-25,14:56:00,2023-09-25 14:56:00,2023.0,9.0,25.0,0.0,14.0,1,8,289,False,False,True
4.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-09-26,07:09:00,2023-09-26 07:09:00,2023.0,9.0,26.0,1.0,7.0,1,3,69,False,True,False
2.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-09-26,07:09:00,2023-09-26 07:09:00,2023.0,9.0,26.0,1.0,7.0,1,3,69,False,False,True
1.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-09-26,07:09:00,2023-09-26 07:09:00,2023.0,9.0,26.0,1.0,7.0,1,3,69,True,False,False
4.0,Tangalle,Mangrove Beach Chalets,6.041525,80.820747,2023-09-26,08:14:00,2023-09-26 08:14:00,2023.0,9.0,26.0,1.0,8.0,1,8,289,False,True,False
4.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2023-09-29,10:12:00,2023-09-29 10:12:00,2023.0,9.0,29.0,4.0,10.0,1,0,220,False,False,True
2.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2023-09-29,10:12:00,2023-09-29 10:12:00,2023.0,9.0,29.0,4.0,10.0,1,0,220,True,False,False
10.0,Ambalantota,Kalametiya Bird Sanctuary,6.0906125,80.9354124,2023-09-29,10:12:00,2023-09-29 10:12:00,2023.0,9.0,29.0,4.0,10.0,1,0,220,False,True,False
4.0,Thissamaharama,Yala National Park Block,6.2886526,81.4093994,2023-09-30,06:13:00,2023-09-30 06:13:00,2023.0,9.0,30.0,5.0,6.0,1,9,575,False,True,False
1.0,Thissamaharama,Yala National Park Block,6.2886526,81.4093994,2023-09-30,06:13:00,2023-09-30 06:13:00,2023.0,9.0,30.0,5.0,6.0,1,9,575,False,False,True
2.0,Thissamaharama,Yala NP Katagamuwa Entrance Sri Lanka,6.3884803,81.4135867,2023-09-30,06:18:00,2023-09-30 06:18:00,2023.0,9.0,30.0,5.0,6.0,1,9,566,False,False,True
28.0,Thissamaharama,Yala NP Katagamuwa Entrance Sri Lanka,6.3884803,81.4135867,2023-09-30,06:18:00,2023-09-30 06:18:00,2023.0,9.0,30.0,5.0,6.0,1,9,566,False,True,False
1.0,Thissamaharama,Yala National Park Block,6.2886526,81.4093994,2023-09-30,09:01:00,2023-09-30 09:01:00,2023.0,9.0,30.0,5.0,9.0,1,9,575,False,False,True
5.0,Thissamaharama,Yala NP Katagamuwa Entrance Sri Lanka,6.3884803,81.4135867,2023-09-30,11:10:00,2023-09-30 11:10:00,2023.0,9.0,30.0,5.0,11.0,1,9,566,False,True,False
19.0,Thissamaharama,Yala NP Katagamuwa Entrance Sri Lanka,6.3884803,81.4135867,2023-09-30,14:01:00,2023-09-30 14:01:00,2023.0,9.0,30.0,5.0,14.0,1,9,566,False,True,False
1.0,Thissamaharama,Yala NP Katagamuwa Entrance Sri Lanka,6.3884803,81.4135867,2023-09-30,14:01:00,2023-09-30 14:01:00,2023.0,9.0,30.0,5.0,14.0,1,9,566,False,False,True
3.0,Thissamaharama,Yala National Park,6.4,81.4,2023-09-30,14:25:00,2023-09-30 14:25:00,2023.0,9.0,30.0,5.0,14.0,1,9,571,False,True,False
10.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-04,07:00:00,2023-10-04 07:00:00,2023.0,10.0,4.0,2.0,7.0,1,9,582,False,True,False
5.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-04,07:00:00,2023-10-04 07:00:00,2023.0,10.0,4.0,2.0,7.0,1,9,582,True,False,False
2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-04,07:00:00,2023-10-04 07:00:00,2023.0,10.0,4.0,2.0,7.0,1,9,582,False,False,True
5.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-05,06:04:00,2023-10-05 06:04:00,2023.0,10.0,5.0,3.0,6.0,1,9,582,False,True,False
2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-05,06:04:00,2023-10-05 06:04:00,2023.0,10.0,5.0,3.0,6.0,1,9,582,False,False,True
5.0,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2023-10-05,10:00:00,2023-10-05 10:00:00,2023.0,10.0,5.0,3.0,10.0,1,9,461,False,True,False
1.0,Thissamaharama,Elephant Reach Hotel,6.2290092,81.3311751,2023-10-05,10:44:00,2023-10-05 10:44:00,2023.0,10.0,5.0,3.0,10.0,1,9,157,False,True,False
5.0,Thissamaharama,Elephant Reach Hotel,6.2290092,81.3311751,2023-10-06,06:55:00,2023-10-06 06:55:00,2023.0,10.0,6.0,4.0,6.0,1,9,157,False,True,False
4.0,Thissamaharama,Maliththanpelessa Rock Outcrop Wedihitikanda Forest Reserve Katharagama Southern Province,6.3848853,81.3542964,2023-10-10,08:47:00,2023-10-10 08:47:00,2023.0,10.0,10.0,1.0,8.0,1,9,287,False,True,False
1.0,Thissamaharama,Mayasha Residence Uddakandara Sithulpawwa Road Tissamaharama,6.2610089,81.3251837,2023-10-11,06:40:00,2023-10-11 06:40:00,2023.0,10.0,11.0,2.0,6.0,1,9,296,False,False,True
1.0,Thissamaharama,Yoda Lake,6.267568,81.3103445,2023-10-11,09:45:00,2023-10-11 09:45:00,2023.0,10.0,11.0,2.0,9.0,1,9,607,False,False,True
1.0,Thissamaharama,Palatupana Wetland,6.2336663,81.35818,2023-10-11,13:58:00,2023-10-11 13:58:00,2023.0,10.0,11.0,2.0,13.0,1,9,349,False,False,True
2.0,Thissamaharama,Palatupana Wetland,6.2336663,81.35818,2023-10-11,13:58:00,2023-10-11 13:58:00,2023.0,10.0,11.0,2.0,13.0,1,9,349,False,True,False
2.0,Thissamaharama,Palatupana Wetland,6.2336663,81.35818,2023-10-11,13:59:00,2023-10-11 13:59:00,2023.0,10.0,11.0,2.0,13.0,1,9,349,False,True,False
2.0,Thissamaharama,Palatupana Wetland,6.2336663,81.35818,2023-10-11,13:59:00,2023-10-11 13:59:00,2023.0,10.0,11.0,2.0,13.0,1,9,349,False,False,True
1.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-11,14:26:00,2023-10-11 14:26:00,2023.0,10.0,11.0,2.0,14.0,1,9,582,False,True,False
16.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-10-11,14:32:00,2023-10-11 14:32:00,2023.0,10.0,11.0,2.0,14.0,1,3,69,False,True,False
21.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-10-11,14:32:00,2023-10-11 14:32:00,2023.0,10.0,11.0,2.0,14.0,1,3,69,True,False,False
1.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-10-11,14:32:00,2023-10-11 14:32:00,2023.0,10.0,11.0,2.0,14.0,1,3,69,False,False,True
4.0,Thissamaharama,Yala National Park Block I Katagamuwa Entrance Southern Province,6.3889315,81.4138879,2023-10-12,06:04:00,2023-10-12 06:04:00,2023.0,10.0,12.0,3.0,6.0,1,9,577,False,True,False
1.0,Thissamaharama,Yala National Park Block I Katagamuwa Entrance Southern Province,6.3889315,81.4138879,2023-10-12,06:04:00,2023-10-12 06:04:00,2023.0,10.0,12.0,3.0,6.0,1,9,577,False,False,True
1.0,Thissamaharama,Yala National Park Block I Katagamuwa Entrance Southern Province,6.3889315,81.4138879,2023-10-12,06:04:00,2023-10-12 06:04:00,2023.0,10.0,12.0,3.0,6.0,1,9,577,True,False,False
2.0,Thissamaharama,Mayasha Residence Uddakandara Sithulpawwa Road Tissamaharama,6.2610089,81.3251837,2023-10-12,06:08:00,2023-10-12 06:08:00,2023.0,10.0,12.0,3.0,6.0,1,9,296,False,False,True
3.0,Thissamaharama,Mayasha Residence Uddakandara Sithulpawwa Road Tissamaharama,6.2610089,81.3251837,2023-10-12,06:08:00,2023-10-12 06:08:00,2023.0,10.0,12.0,3.0,6.0,1,9,296,False,True,False
2.0,Thissamaharama,Mayasha Residence Uddakandara Sithulpawwa Road Tissamaharama,6.261438,81.324936,2023-10-12,06:56:00,2023-10-12 06:56:00,2023.0,10.0,12.0,3.0,6.0,1,9,296,False,True,False
2.0,Thissamaharama,Mayasha Residence Uddakandara Sithulpawwa Road Tissamaharama,6.261438,81.324936,2023-10-12,06:56:00,2023-10-12 06:56:00,2023.0,10.0,12.0,3.0,6.0,1,9,296,False,False,True
4.0,Thissamaharama,Yala NP block I From Y junction To Sithulpawwa Road Southern Province,6.3981365,81.4718968,2023-10-12,10:19:00,2023-10-12 10:19:00,2023.0,10.0,12.0,3.0,10.0,1,9,567,False,True,False
1.0,Thissamaharama,Yala NP block I From Y junction To Sithulpawwa Road Southern Province,6.3981365,81.4718968,2023-10-12,10:19:00,2023-10-12 10:19:00,2023.0,10.0,12.0,3.0,10.0,1,9,567,True,False,False
2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-12,14:31:00,2023-10-12 14:31:00,2023.0,10.0,12.0,3.0,14.0,1,9,582,True,False,False
0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-12,14:31:00,2023-10-12 14:31:00,2023.0,10.0,12.0,3.0,14.0,0,9,582,False,False,True
0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-12,14:31:00,2023-10-12 14:31:00,2023.0,10.0,12.0,3.0,14.0,0,9,582,False,True,False
1.0,Thissamaharama,Mayasha Residence Uddakandara Sithulpawwa Road Tissamaharama,6.2610089,81.3251837,2023-10-13,06:07:00,2023-10-13 06:07:00,2023.0,10.0,13.0,4.0,6.0,1,9,296,False,False,True
7.0,Thissamaharama,Mayasha Residence Uddakandara Sithulpawwa Road Tissamaharama,6.2610089,81.3251837,2023-10-13,06:07:00,2023-10-13 06:07:00,2023.0,10.0,13.0,4.0,6.0,1,9,296,False,True,False
7.0,Thissamaharama,Mayasha Residence Uddakandara Sithulpawwa Road Tissamaharama,6.261438,81.324936,2023-10-13,06:11:00,2023-10-13 06:11:00,2023.0,10.0,13.0,4.0,6.0,1,9,296,False,True,False
3.0,Thissamaharama,Palatupana  Kirinda Yala NP Road,6.2328926,81.3536954,2023-10-13,10:54:00,2023-10-13 10:54:00,2023.0,10.0,13.0,4.0,10.0,1,9,338,False,False,True
35.0,Thissamaharama,Palatupana  Kirinda Yala NP Road,6.2328926,81.3536954,2023-10-13,10:54:00,2023-10-13 10:54:00,2023.0,10.0,13.0,4.0,10.0,1,9,338,False,True,False
35.0,Thissamaharama,Palatupana Wetland,6.2336663,81.35818,2023-10-13,11:00:00,2023-10-13 11:00:00,2023.0,10.0,13.0,4.0,11.0,1,9,349,False,True,False
3.0,Thissamaharama,Palatupana Wetland,6.2336663,81.35818,2023-10-13,11:00:00,2023-10-13 11:00:00,2023.0,10.0,13.0,4.0,11.0,1,9,349,False,False,True
9.0,Thissamaharama,Mayasha Residence Uddakandara Sithulpawwa Road Tissamaharama,6.2610089,81.3251837,2023-10-14,06:25:00,2023-10-14 06:25:00,2023.0,10.0,14.0,5.0,6.0,1,9,296,False,True,False
2.0,Tangalle,Rekawa,6.0457694,80.8422298,2023-10-14,13:09:00,2023-10-14 13:09:00,2023.0,10.0,14.0,5.0,13.0,1,8,381,True,False,False
2.0,Tangalle,Rekawa,6.0457694,80.8422298,2023-10-14,13:09:00,2023-10-14 13:09:00,2023.0,10.0,14.0,5.0,13.0,1,8,381,False,True,False
1.0,Tangalle,Tangalla Rest House,6.022865,80.799968,2023-10-14,14:30:00,2023-10-14 14:30:00,2023.0,10.0,14.0,5.0,14.0,1,8,438,False,False,True
27.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-10-15,06:12:00,2023-10-15 06:12:00,2023.0,10.0,15.0,6.0,6.0,1,3,69,True,False,False
5.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-10-15,06:12:00,2023-10-15 06:12:00,2023.0,10.0,15.0,6.0,6.0,1,3,69,False,False,True
27.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-10-15,06:12:00,2023-10-15 06:12:00,2023.0,10.0,15.0,6.0,6.0,1,3,69,True,False,False
6.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-10-15,06:12:00,2023-10-15 06:12:00,2023.0,10.0,15.0,6.0,6.0,1,3,69,False,True,False
6.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-10-15,06:12:00,2023-10-15 06:12:00,2023.0,10.0,15.0,6.0,6.0,1,3,69,False,True,False
5.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-10-15,06:12:00,2023-10-15 06:12:00,2023.0,10.0,15.0,6.0,6.0,1,3,69,False,False,True
4.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-10-15,12:18:00,2023-10-15 12:18:00,2023.0,10.0,15.0,6.0,12.0,1,9,141,True,False,False
4.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-10-15,12:18:00,2023-10-15 12:18:00,2023.0,10.0,15.0,6.0,12.0,1,9,141,True,False,False
23.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-16,15:06:00,2023-10-16 15:06:00,2023.0,10.0,16.0,0.0,15.0,1,9,582,True,False,False
7.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-16,15:06:00,2023-10-16 15:06:00,2023.0,10.0,16.0,0.0,15.0,1,9,582,False,True,False
3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-16,15:06:00,2023-10-16 15:06:00,2023.0,10.0,16.0,0.0,15.0,1,9,582,False,False,True
15.0,Thissamaharama,Kirinda  Palatupana  Yala Road Palatupana Southern Province,6.2415137,81.3641986,2023-10-19,07:04:00,2023-10-19 07:04:00,2023.0,10.0,19.0,3.0,7.0,1,9,239,False,True,False
6.0,Thissamaharama,Kirinda  Palatupana  Yala Road Palatupana Southern Province,6.2415137,81.3641986,2023-10-19,07:04:00,2023-10-19 07:04:00,2023.0,10.0,19.0,3.0,7.0,1,9,239,True,False,False
2.0,Thissamaharama,Kirinda  Palatupana  Yala Road Palatupana Southern Province,6.2415137,81.3641986,2023-10-19,07:04:00,2023-10-19 07:04:00,2023.0,10.0,19.0,3.0,7.0,1,9,239,False,False,True
3.0,Thissamaharama,Pannegamuwa Lake,6.3092571,81.2350559,2023-10-19,15:15:00,2023-10-19 15:15:00,2023.0,10.0,19.0,3.0,15.0,1,9,359,False,False,True
2.0,Thissamaharama,Tissamaharama,6.2852516,81.270593,2023-10-19,16:05:00,2023-10-19 16:05:00,2023.0,10.0,19.0,3.0,16.0,1,9,474,False,True,False
1.0,Thissamaharama,Tissamaharama,6.2852516,81.270593,2023-10-19,16:05:00,2023-10-19 16:05:00,2023.0,10.0,19.0,3.0,16.0,1,9,474,False,False,True
2.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-10-19,16:55:00,2023-10-19 16:55:00,2023.0,10.0,19.0,3.0,16.0,1,9,141,False,True,False
3.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-10-19,16:55:00,2023-10-19 16:55:00,2023.0,10.0,19.0,3.0,16.0,1,9,141,False,False,True
1.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-10-19,16:55:00,2023-10-19 16:55:00,2023.0,10.0,19.0,3.0,16.0,1,9,141,True,False,False
10.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-20,06:00:00,2023-10-20 06:00:00,2023.0,10.0,20.0,4.0,6.0,1,9,582,False,False,True
10.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-20,06:00:00,2023-10-20 06:00:00,2023.0,10.0,20.0,4.0,6.0,1,9,582,True,False,False
0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-20,06:00:00,2023-10-20 06:00:00,2023.0,10.0,20.0,4.0,6.0,0,9,582,False,True,False
5.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-20,14:23:00,2023-10-20 14:23:00,2023.0,10.0,20.0,4.0,14.0,1,9,582,False,True,False
1.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-20,14:23:00,2023-10-20 14:23:00,2023.0,10.0,20.0,4.0,14.0,1,9,582,True,False,False
1.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-20,14:23:00,2023-10-20 14:23:00,2023.0,10.0,20.0,4.0,14.0,1,9,582,False,False,True
5.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-10-21,05:45:00,2023-10-21 05:45:00,2023.0,10.0,21.0,5.0,5.0,1,3,69,False,False,True
100.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-10-21,05:45:00,2023-10-21 05:45:00,2023.0,10.0,21.0,5.0,5.0,1,3,69,True,False,False
0.0,Hambantota,Bundala NP General,6.188598,81.2200356,2023-10-21,05:45:00,2023-10-21 05:45:00,2023.0,10.0,21.0,5.0,5.0,0,3,69,False,True,False
0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-21,06:00:00,2023-10-21 06:00:00,2023.0,10.0,21.0,5.0,6.0,0,9,582,False,True,False
1.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-10-21,06:00:00,2023-10-21 06:00:00,2023.0,10.0,21.0,5.0,6.0,1,9,582,False,False,True
0.0,Thissamaharama,JETWING YALA HOTEL,6.250965,81.396149,2023-10-21,09:39:00,2023-10-21 09:39:00,2023.0,10.0,21.0,5.0,9.0,0,9,206,False,True,False
30.0,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2023-10-21,11:15:00,2023-10-21 11:15:00,2023.0,10.0,21.0,5.0,11.0,1,9,461,True,False,False
0.0,Thissamaharama,JETWING YALA HOTEL,6.250965,81.396149,2023-10-22,05:46:00,2023-10-22 05:46:00,2023.0,10.0,22.0,6.0,5.0,0,9,206,True,False,False
0.0,Thissamaharama,JETWING YALA HOTEL,6.250965,81.396149,2023-10-22,05:46:00,2023-10-22 05:46:00,2023.0,10.0,22.0,6.0,5.0,0,9,206,False,True,False
3.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-10-22,06:15:00,2023-10-22 06:15:00,2023.0,10.0,22.0,6.0,6.0,1,9,141,False,False,True
0.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-10-22,06:15:00,2023-10-22 06:15:00,2023.0,10.0,22.0,6.0,6.0,0,9,141,False,True,False
50.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-10-22,06:15:00,2023-10-22 06:15:00,2023.0,10.0,22.0,6.0,6.0,1,9,141,True,False,False
0.0,Lunugamvehera,Lunugamwehera,6.3507618,81.2042425,2023-10-22,10:35:00,2023-10-22 10:35:00,2023.0,10.0,22.0,6.0,10.0,0,5,275,False,True,False
2.0,Tangalle,Southern Province Southern Province,6.120692,80.87687,2023-10-25,13:08:00,2023-10-25 13:08:00,2023.0,10.0,25.0,2.0,13.0,1,8,423,True,False,False
2.0,Tangalle,Southern Province Southern Province,6.120692,80.87687,2023-10-25,13:08:00,2023-10-25 13:08:00,2023.0,10.0,25.0,2.0,13.0,1,8,423,False,False,True
6.0,Thissamaharama,Palatupana Saltern,6.2495063,81.3825615,2023-10-26,05:26:00,2023-10-26 05:26:00,2023.0,10.0,26.0,3.0,5.0,1,9,342,False,True,False
3.0,Thissamaharama,Palatupana Saltern,6.2495063,81.3825615,2023-10-26,05:26:00,2023-10-26 05:26:00,2023.0,10.0,26.0,3.0,5.0,1,9,342,False,False,True
3.0,Thissamaharama,Palatupana Saltern,6.2495063,81.3825615,2023-10-26,05:42:00,2023-10-26 05:42:00,2023.0,10.0,26.0,3.0,5.0,1,9,342,True,False,False
8.0,Thissamaharama,Palatupana Saltern,6.2495063,81.3825615,2023-10-26,05:42:00,2023-10-26 05:42:00,2023.0,10.0,26.0,3.0,5.0,1,9,342,False,True,False
12.0,Thissamaharama,Palatupana Saltern,6.2495063,81.3825615,2023-10-26,06:59:00,2023-10-26 06:59:00,2023.0,10.0,26.0,3.0,6.0,1,9,342,False,True,False
2.0,Thissamaharama,Palatupana Saltern,6.2495063,81.3825615,2023-10-26,06:59:00,2023-10-26 06:59:00,2023.0,10.0,26.0,3.0,6.0,1,9,342,False,False,True
5.0,Thissamaharama,Yoda Kandiya Tank,6.2627547,81.3053389,2023-10-26,07:34:00,2023-10-26 07:34:00,2023.0,10.0,26.0,3.0,7.0,1,9,606,False,True,False
2.0,Thissamaharama,Yoda Kandiya Tank,6.2627547,81.3053389,2023-10-26,07:34:00,2023-10-26 07:34:00,2023.0,10.0,26.0,3.0,7.0,1,9,606,False,False,True
6.0,Thissamaharama,Yoda Kandiya Tank,6.2627547,81.3053389,2023-10-26,07:34:00,2023-10-26 07:34:00,2023.0,10.0,26.0,3.0,7.0,1,9,606,True,False,False
4.0,Thissamaharama,Voccational Training Centre Tissamaharama,6.2805659,81.290316,2023-10-26,08:01:00,2023-10-26 08:01:00,2023.0,10.0,26.0,3.0,8.0,1,9,516,True,False,False
2.0,Thissamaharama,Voccational Training Centre Tissamaharama,6.2805659,81.290316,2023-10-26,08:01:00,2023-10-26 08:01:00,2023.0,10.0,26.0,3.0,8.0,1,9,516,False,True,False
1.0,Thissamaharama,Voccational Training Centre Tissamaharama,6.2805659,81.290316,2023-10-26,15:17:00,2023-10-26 15:17:00,2023.0,10.0,26.0,3.0,15.0,1,9,516,False,False,True
20.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-10-27,06:38:00,2023-10-27 06:38:00,2023.0,10.0,27.0,4.0,6.0,1,9,141,True,False,False
10.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-10-27,06:38:00,2023-10-27 06:38:00,2023.0,10.0,27.0,4.0,6.0,1,9,141,False,True,False
5.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-10-27,06:38:00,2023-10-27 06:38:00,2023.0,10.0,27.0,4.0,6.0,1,9,141,False,False,True
3.0,Lunugamvehera,Mattala Southern Province,6.3154108,81.1176929,2023-10-27,08:11:00,2023-10-27 08:11:00,2023.0,10.0,27.0,4.0,8.0,1,5,293,False,True,False
3.0,Lunugamvehera,Mattala Southern Province,6.3154108,81.1176929,2023-10-27,08:11:00,2023-10-27 08:11:00,2023.0,10.0,27.0,4.0,8.0,1,5,293,True,False,False
5.0,Thissamaharama,Palatupana Wetland,6.2336663,81.35818,2023-10-27,09:45:00,2023-10-27 09:45:00,2023.0,10.0,27.0,4.0,9.0,1,9,349,False,False,True
20.0,Thissamaharama,Palatupana Wetland,6.2336663,81.35818,2023-10-27,09:45:00,2023-10-27 09:45:00,2023.0,10.0,27.0,4.0,9.0,1,9,349,False,True,False
30.0,Thissamaharama,Palatupana Wetland,6.2336663,81.35818,2023-10-27,09:45:00,2023-10-27 09:45:00,2023.0,10.0,27.0,4.0,9.0,1,9,349,True,False,False
10.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-10-27,11:04:00,2023-10-27 11:04:00,2023.0,10.0,27.0,4.0,11.0,1,5,57,False,True,False
10.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-10-27,11:04:00,2023-10-27 11:04:00,2023.0,10.0,27.0,4.0,11.0,1,5,57,True,False,False
2.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-10-27,11:04:00,2023-10-27 11:04:00,2023.0,10.0,27.0,4.0,11.0,1,5,57,False,False,True
6.0,Thissamaharama,Yala National Park Block I Katagamuwa Entrance Southern Province,6.3889315,81.4138879,2023-10-30,06:01:00,2023-10-30 06:01:00,2023.0,10.0,30.0,0.0,6.0,1,9,577,True,False,False
1.0,Thissamaharama,Menikganga Rest Stop Yala National Park block I Southern Province,6.3715762,81.5193176,2023-10-30,13:45:00,2023-10-30 13:45:00,2023.0,10.0,30.0,0.0,13.0,1,9,300,False,False,True
5.0,Thissamaharama,Menikganga to Katagamuwa Sanctuary Yala Block I Southern Province,6.3693031,81.5176406,2023-10-30,14:04:00,2023-10-30 14:04:00,2023.0,10.0,30.0,0.0,14.0,1,9,302,True,False,False
6.0,Thissamaharama,Menikganga to Katagamuwa Sanctuary Yala Block I Southern Province,6.3693031,81.5176406,2023-10-30,14:04:00,2023-10-30 14:04:00,2023.0,10.0,30.0,0.0,14.0,1,9,302,False,True,False
1.0,Thissamaharama,Menikganga to Katagamuwa Sanctuary Yala Block I Southern Province,6.3693031,81.5176406,2023-10-30,14:04:00,2023-10-30 14:04:00,2023.0,10.0,30.0,0.0,14.0,1,9,302,False,False,True
2.0,Hambantota,Mattala Interchange Southern Expressway Southern Province,6.2860783,81.0766483,2023-10-31,07:28:00,2023-10-31 07:28:00,2023.0,10.0,31.0,1.0,7.0,1,3,291,False,True,False
1.0,Hambantota,Mattala Interchange Southern Expressway Southern Province,6.2860783,81.0766483,2023-10-31,07:28:00,2023-10-31 07:28:00,2023.0,10.0,31.0,1.0,7.0,1,3,291,False,False,True
1.0,Hambantota,Mattala Interchange Southern Expressway Southern Province,6.2860783,81.0766483,2023-10-31,07:28:00,2023-10-31 07:28:00,2023.0,10.0,31.0,1.0,7.0,1,3,291,False,False,True
2.0,Hambantota,Mattala Interchange Southern Expressway Southern Province,6.2860783,81.0766483,2023-10-31,07:28:00,2023-10-31 07:28:00,2023.0,10.0,31.0,1.0,7.0,1,3,291,False,True,False
4.0,Hambantota,Mattala Interchange Southern Expressway Southern Province,6.2860783,81.0766483,2023-10-31,07:42:00,2023-10-31 07:42:00,2023.0,10.0,31.0,1.0,7.0,1,3,291,False,True,False
4.0,Hambantota,Mattala Interchange Southern Expressway Southern Province,6.2860783,81.0766483,2023-10-31,07:42:00,2023-10-31 07:42:00,2023.0,10.0,31.0,1.0,7.0,1,3,291,False,True,False
2.0,Hambantota,Mattala Interchange Southern Expressway Southern Province,6.2860783,81.0766483,2023-10-31,07:42:00,2023-10-31 07:42:00,2023.0,10.0,31.0,1.0,7.0,1,3,291,True,False,False
2.0,Hambantota,Mattala Interchange Southern Expressway Southern Province,6.2860783,81.0766483,2023-10-31,07:42:00,2023-10-31 07:42:00,2023.0,10.0,31.0,1.0,7.0,1,3,291,True,False,False
13.0,Lunugamvehera,Weerawila Tank Southern Province,6.2939467,81.2358217,2023-10-31,16:21:00,2023-10-31 16:21:00,2023.0,10.0,31.0,1.0,16.0,1,5,531,True,False,False
