COMMON NAME,OBSERVATION COUNT,COUNTY,LOCALITY,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2021-10-13,07:40:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2021-10-06,07:12:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2021-10-08,17:05:00
White-throated Kingfisher,6,Lunugamvehera,Tissamaharama to Bundala NP,6.2234065,81.2189598,2021-10-09,06:15:00
White-throated Kingfisher,6,Lunugamvehera,Tissamaharama to Bundala NP,6.2234065,81.2189598,2021-10-09,06:15:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2021-10-01,10:09:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2021-10-01,10:09:00
White-throated Kingfisher,3,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2021-10-10,06:48:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2021-10-09,07:44:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2021-11-11,07:26:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2021-12-21,06:53:00
White-throated Kingfisher,1,Lunugamvehera,B Kirinda Southern Province,6.1994514,81.2129668,2021-12-21,07:34:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2021-12-21,06:53:00
White-throated Kingfisher,1,Lunugamvehera,B Kirinda Southern Province,6.1994514,81.2129668,2021-12-21,07:34:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2021-12-21,06:53:00
White-throated Kingfisher,5,Lunugamvehera,B Kirinda Southern Province,6.2002392,81.2006458,2021-12-02,16:18:00
White-throated Kingfisher,5,Lunugamvehera,B Kirinda Southern Province,6.2002392,81.2006458,2021-12-02,16:18:00
White-throated Kingfisher,5,Lunugamvehera,B Kirinda Southern Province,6.2002392,81.2006458,2021-12-02,16:18:00
White-throated Kingfisher,1,Lunugamvehera,B Kirinda Southern Province,6.1994514,81.2129668,2021-12-21,07:34:00
White-throated Kingfisher,5,Lunugamvehera,B Kirinda Southern Province,6.2002392,81.2006458,2021-12-02,16:18:00
White-throated Kingfisher,1,Lunugamvehera,Waligatta to Bundala  Southern Province,6.200155,81.1985585,2022-01-22,07:41:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2022-01-26,06:01:00
White-throated Kingfisher,2,Lunugamvehera,Southern Province,6.2009688,81.195205,2022-01-21,17:48:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2022-02-21,06:29:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2022-02-21,06:29:00
White-throated Kingfisher,2,Lunugamvehera,Waligatta to Bundala  Southern Province,6.200155,81.1985585,2022-02-25,17:04:00
White-throated Kingfisher,2,Lunugamvehera,B Kirinda Southern Province,6.1999938,81.2034108,2022-02-02,07:34:00
White-throated Kingfisher,2,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2022-02-10,06:53:00
White-throated Kingfisher,1,Lunugamvehera,UCIARS Weligatta Southern Province,6.208067,81.20734,2022-02-12,14:24:00
White-throated Kingfisher,2,Lunugamvehera,Weligaththa bundala road,6.200719,81.199293,2022-03-31,16:51:00
White-throated Kingfisher,6,Lunugamvehera,Bundala National park,6.197448,81.2148906,2022-03-10,07:24:00
White-throated Kingfisher,X,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2022-03-11,06:21:00
White-throated Kingfisher,1,Lunugamvehera,Bundala National ParkSouthern province,6.2010931,81.1973712,2022-03-31,05:57:00
White-throated Kingfisher,3,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2022-04-07,05:39:00
White-throated Kingfisher,3,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2022-04-07,05:39:00
White-throated Kingfisher,X,Lunugamvehera,bundala,6.1990936,81.2104225,2022-09-19,10:30:00
White-throated Kingfisher,1,Lunugamvehera,Weligatta Southern Province,6.2092156,81.2087333,2022-10-15,16:46:00
White-throated Kingfisher,1,Lunugamvehera,Road Weligatta Southern Province,6.2083074,81.2092193,2022-10-30,05:55:00
White-throated Kingfisher,1,Lunugamvehera,Road Weligatta Southern Province,6.2083074,81.2092193,2022-10-29,14:58:00
White-throated Kingfisher,1,Lunugamvehera,Bundala National park,6.1990936,81.2104225,2022-10-08,16:02:00
White-throated Kingfisher,X,Lunugamvehera,bundala,6.1990936,81.2104225,2022-11-27,06:30:00
White-throated Kingfisher,10,Lunugamvehera,Bundala,6.2009,81.1986,2022-12-03,
White-throated Kingfisher,1,Lunugamvehera,B Kirinda Southern Province,6.2005258,81.1996517,2022-12-26,08:27:00
White-throated Kingfisher,6,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2022-12-18,16:54:00
White-throated Kingfisher,2,Lunugamvehera,B Kirinda Road Southern Province,6.2009831,81.1977943,2022-12-26,08:27:00
White-throated Kingfisher,2,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-01-11,06:27:00
White-throated Kingfisher,2,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-01-11,06:27:00
White-throated Kingfisher,2,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-01-23,06:25:00
White-throated Kingfisher,1,Lunugamvehera,Southern Province,6.2011736,81.1972238,2023-01-13,06:39:00
White-throated Kingfisher,2,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-01-11,06:27:00
White-throated Kingfisher,2,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-01-11,06:27:00
White-throated Kingfisher,1,Lunugamvehera,Southern Province,6.2011736,81.1972238,2023-01-13,06:39:00
White-throated Kingfisher,2,Lunugamvehera,Bundala access road,6.2010865,81.1970094,2023-01-23,06:30:00
White-throated Kingfisher,2,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-01-23,06:25:00
White-throated Kingfisher,2,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-01-11,06:27:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-02-05,06:19:00
White-throated Kingfisher,1,Lunugamvehera,HRI Airport,6.2904282,81.1279345,2023-02-23,11:00:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-02-05,06:19:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-02-10,11:35:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-02-11,08:34:00
White-throated Kingfisher,1,Lunugamvehera,Bundala National Park Office,6.1992815,81.2106675,2023-02-06,13:11:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-02-05,06:19:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-02-11,08:34:00
White-throated Kingfisher,1,Lunugamvehera,Bundala National Park Office,6.1992815,81.2106675,2023-02-06,13:11:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-02-11,08:34:00
White-throated Kingfisher,1,Lunugamvehera,Bundala National Park Office,6.1992815,81.2106675,2023-02-06,13:11:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-02-05,06:19:00
White-throated Kingfisher,1,Lunugamvehera,Bundala National Park Office,6.1992815,81.2106675,2023-02-06,13:11:00
White-throated Kingfisher,1,Lunugamvehera,Bundala National Park Office,6.1992815,81.2106675,2023-02-06,13:11:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-02-05,06:19:00
White-throated Kingfisher,2,Lunugamvehera,Bundala National Park Kirinda Southern Province,6.1977897,81.209121,2023-03-31,09:08:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-04-15,07:59:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-04-15,07:59:00
White-throated Kingfisher,1,Lunugamvehera,Bundala National Park Kirinda Southern Province,6.1977897,81.209121,2023-04-01,07:10:00
White-throated Kingfisher,2,Lunugamvehera,Road Weligatta Southern Province,6.2083074,81.2092193,2023-05-19,07:18:00
White-throated Kingfisher,1,Lunugamvehera,Airport Entrance Road Southern Province,6.3293233,81.1311217,2023-05-21,09:05:00
White-throated Kingfisher,1,Lunugamvehera,Road Weligatta Southern Province,6.2080944,81.2074962,2023-05-20,07:38:00
White-throated Kingfisher,2,Lunugamvehera,Weligatta Southern Province,6.2076477,81.2086523,2023-05-22,06:11:00
White-throated Kingfisher,2,Lunugamvehera,Road Weligatta Southern Province,6.2083074,81.2092193,2023-05-19,06:39:00
White-throated Kingfisher,2,Lunugamvehera,UCIARS Weligatta Southern Province,6.208067,81.20734,2023-05-20,18:30:00
White-throated Kingfisher,3,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-05-04,06:05:00
White-throated Kingfisher,4,Lunugamvehera,Road Weligatta Southern Province,6.2083074,81.2092193,2023-05-18,18:04:00
White-throated Kingfisher,4,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-06-28,12:49:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-06-25,15:33:00
White-throated Kingfisher,3,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-06-04,07:30:00
White-throated Kingfisher,2,Lunugamvehera,Weligatta Southern Province,6.2070874,81.2063489,2023-06-26,07:31:00
White-throated Kingfisher,1,Lunugamvehera,B Kirinda Southern Province,6.1976752,81.2095736,2023-08-06,08:32:00
White-throated Kingfisher,X,Lunugamvehera,Zuidelijke Provincie,6.4147935,81.1298317,2023-08-23,06:00:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-08-30,10:03:00
White-throated Kingfisher,X,Lunugamvehera,Zuidelijke Provincie,6.4149812,81.1301634,2023-08-23,06:03:00
White-throated Kingfisher,1,Lunugamvehera,Lagoon Inn,6.200206,81.195008,2023-08-24,17:05:00
White-throated Kingfisher,1,Lunugamvehera,Embilikala Lagoon,6.1996336,81.2008713,2023-09-06,10:34:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-10-27,11:04:00
White-throated Kingfisher,1,Lunugamvehera,EmbilikalalSouthern Province,6.2010717,81.19792,2023-10-31,16:52:00
White-throated Kingfisher,1,Lunugamvehera,EmbilikalalSouthern Province,6.2010717,81.19792,2023-10-31,16:52:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-11-28,06:46:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Park Road,6.201785,81.196331,2023-11-07,05:37:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-11-28,06:46:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-11-28,06:46:00
White-throated Kingfisher,X,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-11-21,13:00:00
White-throated Kingfisher,1,Lunugamvehera,Bundala National Park,6.2000974,81.2131957,2023-11-23,05:59:00
White-throated Kingfisher,2,Lunugamvehera,Lunungamwehera  Katarangama Road,6.3543067,81.2068015,2023-11-23,15:00:00
White-throated Kingfisher,3,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-11-22,15:30:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-11-28,06:46:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-11-28,06:46:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-11-27,06:19:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-11-28,06:46:00
White-throated Kingfisher,X,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-12-11,15:15:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-12-16,09:36:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-12-18,06:19:00
White-throated Kingfisher,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-12-31,10:00:00
White-throated Kingfisher,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-12-21,07:59:00
White-throated Kingfisher,X,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-12-12,11:27:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-12-14,15:03:00
White-throated Kingfisher,X,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-12-13,13:56:00
White-throated Kingfisher,X,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-12-10,14:49:00
White-throated Kingfisher,2,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-12-15,09:33:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2023-12-16,09:36:00
White-throated Kingfisher,X,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2023-12-09,13:27:00
White-throated Kingfisher,5,Lunugamvehera,Bundala Park Road Up To Entrance,6.1998925,81.212461,2023-12-15,07:37:00
White-throated Kingfisher,4,Lunugamvehera,Embilikala To Park Office Bundala National Park,6.1987866,81.2074436,2024-01-25,07:21:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-01-23,07:51:00
White-throated Kingfisher,1,Lunugamvehera,Monaragala District Uva,6.41217,81.130963,2024-01-26,17:30:00
White-throated Kingfisher,1,Lunugamvehera,Lagoon Inn,6.2002783,81.194955,2024-01-18,17:50:00
White-throated Kingfisher,X,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-01-27,06:14:00
White-throated Kingfisher,X,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-01-23,12:43:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-01-25,07:15:00
White-throated Kingfisher,3,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-01-11,06:39:00
White-throated Kingfisher,2,Lunugamvehera,Lagoon Inn,6.2002783,81.194955,2024-01-21,16:59:00
White-throated Kingfisher,1,Lunugamvehera,Lagoon Inn,6.2002783,81.194955,2024-01-22,08:04:00
White-throated Kingfisher,1,Lunugamvehera,Embilikala Bundala National Park,6.1999729,81.1991039,2024-01-27,06:46:00
White-throated Kingfisher,4,Lunugamvehera,Embilikala To Park Office Bundala National Park,6.1987866,81.2074436,2024-01-25,07:21:00
White-throated Kingfisher,2,Lunugamvehera,Lagoon Inn,6.2002783,81.194955,2024-01-21,08:32:00
White-throated Kingfisher,4,Lunugamvehera,Embilikala To Park Office Bundala National Park,6.1987866,81.2074436,2024-01-25,07:21:00
White-throated Kingfisher,1,Lunugamvehera,Lagoon Inn,6.2002783,81.194955,2024-01-18,17:50:00
White-throated Kingfisher,1,Lunugamvehera,Embilikala Bundala National Park,6.1999729,81.1991039,2024-01-27,06:46:00
White-throated Kingfisher,2,Lunugamvehera,Border Of Bundala,6.2012617,81.19631,2024-01-20,06:31:00
White-throated Kingfisher,1,Lunugamvehera,Embilikala Bundala National Park,6.1999729,81.1991039,2024-01-27,06:46:00
White-throated Kingfisher,1,Lunugamvehera,Ranawaranawa Lake,6.414713,81.129803,2024-01-26,16:00:00
White-throated Kingfisher,4,Lunugamvehera,Embilikala To Park Office Bundala National Park,6.1987866,81.2074436,2024-01-25,07:21:00
White-throated Kingfisher,2,Lunugamvehera,Border Of Bundala,6.2012617,81.19631,2024-01-20,06:31:00
White-throated Kingfisher,1,Lunugamvehera,Causeway near Park Office,6.2000743,81.213326,2024-01-25,07:53:00
White-throated Kingfisher,2,Lunugamvehera,Tranquil Wild Thanamalwila,6.414374,81.129946,2024-01-27,06:22:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-03,15:27:00
White-throated Kingfisher,3,Lunugamvehera,Bundala National ParkSouthern province,6.2010931,81.1973712,2024-02-16,06:10:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-07,06:15:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-11,06:20:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-11,06:20:00
White-throated Kingfisher,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-02-11,06:10:00
White-throated Kingfisher,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-02-11,06:10:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-14,07:00:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-03,15:27:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-12,17:07:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-02-11,06:20:00
White-throated Kingfisher,2,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-02-24,16:29:00
White-throated Kingfisher,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-02-11,06:10:00
White-throated Kingfisher,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-02-11,06:10:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-03-09,06:10:00
White-throated Kingfisher,2,Lunugamvehera,Tranquill Wild Southern Province,6.4155906,81.1302817,2024-03-18,18:05:00
White-throated Kingfisher,1,Lunugamvehera,Tranquill Wild Southern Province,6.4164172,81.135605,2024-03-18,07:04:00
White-throated Kingfisher,2,Lunugamvehera,Bundala National Park Kirinda Southern Province,6.1977897,81.209121,2024-03-19,06:21:00
White-throated Kingfisher,3,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-04-07,11:50:00
White-throated Kingfisher,6,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-04-11,06:16:00
White-throated Kingfisher,6,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-04-11,06:16:00
White-throated Kingfisher,6,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-04-11,06:16:00
White-throated Kingfisher,3,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-04-07,11:50:00
White-throated Kingfisher,1,Lunugamvehera,Bundala National Park Stop,6.201295,81.196396,2024-04-17,05:42:00
White-throated Kingfisher,1,Lunugamvehera,Tranquil Wild,6.4149027,81.1302872,2024-04-16,19:04:00
White-throated Kingfisher,1,Lunugamvehera,Lagoon Inn,6.2002783,81.194955,2024-04-08,17:13:00
White-throated Kingfisher,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-04-08,17:13:00
White-throated Kingfisher,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-04-08,17:13:00
White-throated Kingfisher,3,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-04-07,11:50:00
White-throated Kingfisher,1,Lunugamvehera,Bundabla Southern Province,6.1987751,81.2106717,2024-06-22,15:30:00
White-throated Kingfisher,2,Lunugamvehera,Bundala National Park Kirinda Southern Province,6.1977897,81.209121,2024-06-22,05:34:00
White-throated Kingfisher,1,Lunugamvehera,B Kirinda Southern Province,6.2008725,81.1987913,2024-07-22,14:19:00
White-throated Kingfisher,1,Lunugamvehera,B Kirinda Southern Province,6.2008725,81.1987913,2024-07-22,14:19:00
White-throated Kingfisher,X,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-07-22,14:19:00
White-throated Kingfisher,1,Lunugamvehera,Samikuliya Wewa,6.3569567,81.2936109,2024-08-19,09:07:00
White-throated Kingfisher,X,Lunugamvehera,Southern Province,6.1993352,81.2108,2024-08-18,07:30:00
White-throated Kingfisher,1,Lunugamvehera,Bundala National Park Kirinda Southern Province,6.1977897,81.209121,2024-09-15,09:11:00
White-throated Kingfisher,1,Lunugamvehera,Bundabla Southern Province,6.1987751,81.2106717,2024-09-15,13:11:00
White-throated Kingfisher,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-09-16,12:55:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-09-17,12:02:00
White-throated Kingfisher,1,Lunugamvehera,B Kirinda Southern Province,6.20087,81.1977183,2024-09-15,14:16:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Park Road Up To Entrance,6.1998925,81.212461,2024-10-10,17:20:00
White-throated Kingfisher,3,Lunugamvehera,B Kirinda Road Southern Province,6.2009831,81.1977943,2024-11-06,14:44:00
White-throated Kingfisher,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-11-04,05:58:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-11-10,06:50:00
White-throated Kingfisher,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-11-04,05:58:00
White-throated Kingfisher,4,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-11-29,06:16:00
White-throated Kingfisher,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-11-04,05:58:00
White-throated Kingfisher,4,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-11-11,06:11:00
White-throated Kingfisher,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-11-04,05:58:00
White-throated Kingfisher,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-11-12,13:07:00
White-throated Kingfisher,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-11-12,13:07:00
White-throated Kingfisher,1,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-11-04,05:58:00
White-throated Kingfisher,1,Lunugamvehera,Colombo  Galle  Hambantota  Wellawaya Highway Wirawila Southern Province   Wirawila Lake,6.2894383,81.2342902,2024-11-21,17:40:00
White-throated Kingfisher,1,Lunugamvehera,Embilikala Kalapuwa Wetland Bundula National Park,6.2010555,81.1978359,2024-12-22,06:33:00
White-throated Kingfisher,3,Lunugamvehera,Bundala  Embilikala Lagoon,6.198709,81.202623,2024-12-15,06:16:00
White-throated Kingfisher,4,Lunugamvehera,Embilikala lagoon,6.199263,81.200973,2024-12-15,06:16:00
White-throated Kingfisher,1,Lunugamvehera,Embilikala Kalapuwa Wetland Bundula National Park,6.2010555,81.1978359,2024-12-25,07:00:00
White-throated Kingfisher,2,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-12-28,05:50:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-12-02,16:51:00
White-throated Kingfisher,3,Lunugamvehera,Embelicala lagoon  Bundala,6.19856,81.206976,2024-12-15,07:33:00
White-throated Kingfisher,2,Lunugamvehera,Embilikala Kalapuwa Wetland Bundula National Park,6.2010555,81.1978359,2024-12-23,06:02:00
White-throated Kingfisher,X,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-12-13,05:59:00
White-throated Kingfisher,2,Lunugamvehera,Senasuma Wetland,6.20461,81.19784,2024-12-28,05:50:00
White-throated Kingfisher,1,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-12-12,11:10:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-12-28,08:23:00
White-throated Kingfisher,1,Lunugamvehera,Embilikala Kalapuwa Wetland Bundula National Park,6.2010555,81.1978359,2024-12-22,06:33:00
White-throated Kingfisher,2,Lunugamvehera,Embilikala Kalapuwa Wetland Bundula National Park,6.2010555,81.1978359,2024-12-23,06:02:00
White-throated Kingfisher,1,Lunugamvehera,Embilikala lagoon,6.199263,81.200973,2024-12-13,09:56:00
White-throated Kingfisher,2,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-12-02,16:51:00
White-throated Kingfisher,1,Lunugamvehera,Embilikala Kalapuwa Wetland Bundula National Park,6.2010555,81.1978359,2024-12-22,06:33:00
White-throated Kingfisher,3,Lunugamvehera,Bundala National Park,6.2009845,81.2144274,2024-12-16,06:00:00
White-throated Kingfisher,2,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2020-08-22,05:35:00
White-throated Kingfisher,1,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2020-08-23,05:40:00
White-throated Kingfisher,1,Okewela,RajapuragodaUdadeniya Road Walasmulla Southern Province,6.1405414,80.6748182,2021-12-24,07:45:00
White-throated Kingfisher,1,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2021-12-23,05:50:00
White-throated Kingfisher,2,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2021-12-25,06:00:00
White-throated Kingfisher,1,Okewela,RajapuragodaUdadeniya Road Walasmulla Southern Province,6.1392517,80.6758137,2021-12-23,13:30:00
White-throated Kingfisher,1,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2021-12-24,06:10:00
White-throated Kingfisher,3,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2022-03-07,05:40:00
White-throated Kingfisher,2,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2022-03-06,05:45:00
White-throated Kingfisher,4,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2022-03-05,13:45:00
White-throated Kingfisher,1,Okewela,Modarawana Okewela Southern Province,6.1202632,80.7215908,2022-06-20,12:46:00
White-throated Kingfisher,X,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2023-05-05,05:50:00
White-throated Kingfisher,X,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2023-05-06,06:10:00
White-throated Kingfisher,1,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-28,05:45:00
White-throated Kingfisher,1,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-31,06:30:00
White-throated Kingfisher,1,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-30,18:10:00
White-throated Kingfisher,2,Okewela,Dole Aranya Kithulagoda Pitadeniya Pallekanda Southern,6.1435921,80.6635401,2024-03-27,06:28:00
White-throated Kingfisher,1,Okewela,Modarawana Okewela  Southern,6.1205139,80.7135252,2024-03-28,06:35:00
White-throated Kingfisher,1,Okewela,Gal Wala Home Walasmulla Southern,6.1340675,80.6810656,2024-03-26,17:00:00
