GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS,Unnamed: 49
URN:CornellLabOfOrnithology:EBIRD:OBS1386971646,2023-10-22 20:05:37.137359,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Ranna--Lake Near Green Parrot Hotel,L6357693,H,6.061721,80.87304,2022-02-07,,obsr920183,S106608395,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1337078596,2023-10-23 08:01:56.827092,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Rekawa--wetlands,L17658363,P,6.051961,80.85888,2022-02-08,06:48:00,obsr920183,S102249551,Traveling,P22,EBIRD,21.0,0.432,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1337177217,2023-02-03 09:50:06.170451,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Smal pond near Rekawa,L17679737,P,6.06465,80.85291,2022-02-08,13:13:00,obsr920183,S102255963,Stationary,P21,EBIRD,7.0,,,1.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1353499760,2023-10-23 19:23:59.412156,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Turtles view Resort,L6729404,H,6.047135,80.861794,2022-02-27,09:01:00,obsr1368802,S103808227,Traveling,P22,EBIRD,92.0,3.909,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1336405025,2023-10-23 08:01:56.323586,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Rekawa--wetlands,L17658363,P,6.051961,80.85888,2022-02-07,06:16:00,obsr920183,S102188577,Traveling,P22,EBIRD,123.0,2.907,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1336471488,2023-10-23 08:01:56.522675,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Ranna--Lake Near Green Parrot Hotel,L6357693,H,6.061721,80.87304,2022-02-07,14:26:00,obsr920183,S102192626,Traveling,P22,EBIRD,53.0,0.689,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1367667084,2024-04-29 08:58:37.893447,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Anantara Peace Haven Tangalle Resort, Goyambokka",L18144515,P,6.011952,80.7829341,2022-03-17,06:45:00,obsr446456,S104980793,Traveling,P22,EBIRD,480.0,1.0,,1.0,1,,0,1,0,,All seen in/from hotel grounds.,,
URN:CornellLabOfOrnithology:EBIRD:OBS1357957231,2022-03-15 09:30:59.385392,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,15,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Medilla, Tangalle",L18004309,P,6.0412193,80.8155746,2022-03-05,06:15:00,obsr1547179,S104185175,Traveling,P22,EBIRD,120.0,3.0,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1584828068,2022-12-19 03:33:06.099953,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Tangalle Paddy fields,L18123561,P,6.0451498,80.7986897,2022-12-12,08:40:00,obsr1547179,S124239028,Traveling,P22,EBIRD,30.0,1.0,,2.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1616685745,2023-01-28 02:39:23.062112,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Turtle Paradise Hotel,L22358175,P,6.047526,80.855797,2023-01-28,08:11:00,obsr1359969,S127061461,Stationary,P21,EBIRD,54.0,,,1.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1604270559,2023-10-22 03:06:29.679396,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,10,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Rekawa Road, Southern Province, LK (6.063, 80.881)",L22168553,P,6.0628944,80.8806773,2023-01-11,14:53:00,obsr3276419,S125971993,Traveling,P22,EBIRD,60.0,0.07,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1622489075,2023-11-05 10:50:40.896277,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,7,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Thangalle Marsh,L13482689,P,6.0431558,80.8059458,2023-02-04,13:02:00,obsr1001147,S127566082,Traveling,P22,EBIRD,122.0,3.57,,6.0,1,G9605276,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1622493306,2023-11-05 10:50:43.694049,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,7,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Thangalle Marsh,L13482689,P,6.0431558,80.8059458,2023-02-04,13:02:00,obsr1064534,S127566206,Traveling,P22,EBIRD,122.0,3.57,,6.0,1,G9605276,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1622492941,2023-11-05 10:50:43.4651,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,7,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Thangalle Marsh,L13482689,P,6.0431558,80.8059458,2023-02-04,13:02:00,obsr580318,S127566167,Traveling,P22,EBIRD,122.0,3.57,,6.0,1,G9605276,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1622491675,2023-11-05 10:50:41.125254,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,7,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Thangalle Marsh,L13482689,P,6.0431558,80.8059458,2023-02-04,13:02:00,obsr225081,S127566166,Traveling,P22,EBIRD,122.0,3.57,,6.0,1,G9605276,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1622493373,2023-12-22 01:29:01.34367,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,7,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Thangalle Marsh,L13482689,P,6.0431558,80.8059458,2023-02-04,13:02:00,obsr1001137,S127566213,Traveling,P22,EBIRD,122.0,3.57,,6.0,1,G9605276,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1859368328,2023-10-29 02:28:25.290834,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Southern Province LK-Southern Province (6.1207,80.8769)",L27675171,P,6.120692,80.87687,2023-10-25,13:08:00,obsr2368124,S153020965,Stationary,P21,EBIRD,80.0,,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1849681548,2023-10-14 04:10:43.76694,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"LK Rekawa 6.0457694, 80.8422298,",L13085512,P,6.0457694,80.8422298,2023-10-14,13:09:00,obsr1622367,S152136244,Traveling,P22,EBIRD,30.0,1.011,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1867628933,2023-11-05 10:05:18.713197,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Thangalle Marsh,L13482689,P,6.0431558,80.8059458,2023-11-05,09:59:00,obsr1001147,S153775814,Traveling,P22,EBIRD,10.0,0.52,,2.0,1,G11092808,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1871613369,2023-11-12 21:58:06.700338,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Back of Beyond, Kahandamodera, Ranna, Sri Lanka",L27914048,P,6.0699114,80.8915186,2023-11-10,14:17:00,obsr1091489,S154114639,Traveling,P22,EBIRD,74.0,0.86,,1.0,1,,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1873209014,2023-11-13 08:47:14.477781,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Ranna Rivermouth, Kahandamodera Beach, Ranna, Sri Lanka",L27914112,P,6.0628394,80.8912109,2023-11-12,06:59:00,obsr1091489,S154262845,Traveling,P22,EBIRD,83.0,0.82,,1.0,1,,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1885671126,2023-11-28 11:03:33.219005,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Thangalle Marsh,L13482689,P,6.0431558,80.8059458,2023-11-28,13:21:00,obsr1001147,S155358582,Traveling,P22,EBIRD,21.0,0.93,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1885052932,2023-11-27 08:26:50.564729,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Ranna--Lake Near Green Parrot Hotel,L6357693,H,6.061721,80.87304,2023-11-26,13:34:00,obsr1588479,S155305766,Traveling,P22,EBIRD,230.0,0.1,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1867923495,2023-11-05 10:05:18.713197,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Thangalle Marsh,L13482689,P,6.0431558,80.8059458,2023-11-05,09:59:00,obsr3586645,S153802528,Traveling,P22,EBIRD,10.0,0.52,,2.0,1,G11092808,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1873157059,2023-11-12 22:08:43.893164,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,12,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Back of Beyond, Kahandamodera, Ranna, Sri Lanka",L27914048,P,6.0699114,80.8915186,2023-11-12,05:43:00,obsr1091489,S154258797,Traveling,P22,EBIRD,67.0,1.14,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1885676693,2023-11-28 06:32:59.442099,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,11,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Nakulugamuwa Paddy Fields,L28110311,P,5.9896439,80.7203417,2023-11-28,11:07:00,obsr1001147,S155358774,Traveling,P22,EBIRD,6.0,0.6,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1884094254,2024-08-25 13:25:32.708846,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Netolpitiya, Southern Province, LK (6,052, 80,858)",L28086305,P,6.0519153,80.8582656,2023-11-26,09:28:00,obsr1588479,S155222541,Stationary,P21,EBIRD,130.0,,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1884088946,2023-11-27 09:55:40.554225,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Madilla Road, Tangalle, Southern Province, LK (6,037, 80,805)",L28086329,P,6.0372467,80.8050116,2023-11-24,10:51:00,obsr1588479,S155222657,Stationary,P21,EBIRD,75.0,,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1885679798,2023-11-28 06:25:26.906182,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Thangalle Marsh,L13482689,P,6.0431558,80.8059458,2023-11-28,11:43:00,obsr1001147,S155358598,Traveling,P22,EBIRD,11.0,0.52,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1902493347,2023-12-22 04:40:49.545797,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Back of Beyond Kahandaramodara,L17550690,P,6.07015,80.891551,2023-12-20,07:21:00,obsr729503,S156789834,Traveling,P22,EBIRD,134.0,0.891,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1911809948,2024-01-01 08:24:03.851797,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Colombo - Galle - Hambantota - Wellawaya Highway, Tangalle, Southern Province, LK (6.042, 80.805)",L28556326,P,6.0424017,80.8051117,2023-12-23,10:32:00,obsr2274768,S157689345,Stationary,P21,EBIRD,5.0,,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1934711266,2024-01-28 04:39:10.040033,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,7,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Thangalle Marsh,L13482689,P,6.0431558,80.8059458,2024-01-27,12:43:00,obsr1001137,S159884416,Traveling,P22,EBIRD,64.0,0.7,,1.0,1,G11596741,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1934715372,2024-03-12 09:04:06.073155,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Tangalle Paddyfields - West side,L28957412,P,6.041829,80.791534,2024-01-27,14:21:00,obsr225081,S159884747,Traveling,P22,EBIRD,30.0,1.0,,5.0,1,G11597391,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1934681277,2024-01-28 04:39:10.040033,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,7,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Thangalle Marsh,L13482689,P,6.0431558,80.8059458,2024-01-27,12:43:00,obsr225081,S159881057,Traveling,P22,EBIRD,64.0,0.7,,1.0,1,G11596741,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1937685929,2024-01-30 06:07:32.030731,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Thangalle Marsh,L13482689,P,6.0431558,80.8059458,2024-01-30,14:02:00,obsr1001147,S160171992,Traveling,P22,EBIRD,16.0,0.64,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1928678440,2024-01-20 01:13:51.917515,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Auto selected 6.07917, 80.92952",L28856461,P,6.079169,80.92952,2024-01-20,11:10:00,obsr813287,S159324635,Traveling,P22,EBIRD,31.0,2.235,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1934701419,2024-04-11 13:38:59.450274,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Tangalle Paddyfields - West side,L28957412,P,6.041829,80.791534,2024-01-27,14:21:00,obsr1001137,S159883228,Traveling,P22,EBIRD,30.0,1.0,,5.0,1,G11597391,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1934711809,2024-03-12 09:04:14.479669,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Tangalle Paddyfields - West side,L28957412,P,6.041829,80.791534,2024-01-27,14:21:00,obsr580318,S159884496,Traveling,P22,EBIRD,30.0,1.0,,5.0,1,G11597391,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1934690443,2024-01-28 04:39:10.040033,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,7,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Thangalle Marsh,L13482689,P,6.0431558,80.8059458,2024-01-27,12:43:00,obsr580318,S159882035,Traveling,P22,EBIRD,64.0,0.7,,1.0,1,G11596741,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1935787596,2024-02-24 18:00:02.604395,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Medilla, Southern Province, LK (6.038, 80.807)",L28978564,P,6.0378296,80.8072324,2024-01-20,10:08:00,obsr4670069,S159991050,Incidental,P20,EBIRD,,,,1.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1944502611,2024-03-29 13:00:06.511981,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Tangalla - Marshes,L29133783,P,6.0413843,80.80205,2024-02-07,12:29:00,obsr3271368,S160842378,Traveling,P22,EBIRD,189.0,6.59,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1940668043,2024-10-23 15:27:27.86843,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Netolpitiya, Southern Province, LK (6,044, 80,862)",L29053524,P,6.0435633,80.8620201,2024-02-03,06:40:00,obsr1336442,S160464388,Traveling,P22,EBIRD,103.0,3.01,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1940119277,2024-02-02 08:53:03.257124,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Colombo - Galle - Hambantota - Wellawaya Highway, Ranna, Southern Province, LK (6,098, 80,878)",L29053503,P,6.0979483,80.87765,2024-02-02,13:31:00,obsr1336442,S160406768,Stationary,P21,EBIRD,5.0,,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1942991762,2024-03-11 16:15:53.429194,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Tangalla, Prowincja Południowa, LK (6,039, 80,811)",L29088774,P,6.039137,80.8111857,2024-02-05,15:13:00,obsr3271368,S160696435,Traveling,P22,EBIRD,139.0,2.36,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1948091002,2024-02-11 06:13:52.881386,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,1,H ,C2,H ,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Netolpitiya, Southern Province, LK (6.047, 80.854)",L29198885,P,6.0473124,80.8543251,2024-02-10,16:20:00,obsr4458749,S161192165,Stationary,P21,EBIRD,30.0,,,1.0,1,,0,1,0,,,In paddy field,
URN:CornellLabOfOrnithology:EBIRD:OBS1941742580,2024-03-11 16:22:17.4648,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Tangalla, Prowincja Południowa, LK (6,039, 80,808)",L29084894,P,6.0387108,80.8079392,2024-02-04,06:50:00,obsr3271368,S160571492,Traveling,P22,EBIRD,128.0,4.57,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1945929783,2024-02-26 12:53:55.0581,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Tangalla, Prowincja Południowa, LK (6,039, 80,811)",L29088774,P,6.039137,80.8111857,2024-02-09,06:47:00,obsr3271368,S160983310,Traveling,P22,EBIRD,126.0,5.43,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1942791271,2024-03-11 15:54:36.958621,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Tangalla, Prowincja Południowa, LK (6,039, 80,808)",L29084894,P,6.0387108,80.8079392,2024-02-05,06:42:00,obsr3271368,S160680908,Traveling,P22,EBIRD,118.0,5.15,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS2015094938,2024-03-31 11:16:33.026378,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,10,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Saltlake near Kalametiya,L30135040,P,6.0755311,80.9231288,2024-03-31,17:33:00,obsr3038104,S166646241,Traveling,P22,EBIRD,45.0,1.5,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1972002751,2024-03-31 14:19:01.219253,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Turtles view Resort,L6729404,H,6.047135,80.861794,2024-03-06,14:01:00,obsr3680455,S163859240,Traveling,P22,EBIRD,3.0,1.481,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS2008122927,2024-03-29 01:25:49.065937,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Saltlake near Kalametiya,L30135040,P,6.0755311,80.9231288,2024-03-29,08:10:00,obsr3038104,S166308788,Traveling,P22,EBIRD,45.0,1.0,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1985970329,2024-03-20 20:34:41.414621,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Thangalle Marsh,L13482689,P,6.0431558,80.8059458,2024-03-19,13:14:00,obsr1001147,S165422165,Stationary,P21,EBIRD,5.0,,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS2016969383,2024-03-31 23:16:06.965942,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Saltlake near Kalametiya,L30135040,P,6.0755311,80.9231288,2024-04-01,06:03:00,obsr3038104,S166750963,Traveling,P22,EBIRD,75.0,2.0,,1.0,1,,0,1,0,,What a wonderful place for Birding. Got really deep into the salt production fields today morning.,,
URN:CornellLabOfOrnithology:EBIRD:OBS2657976516,2024-12-01 03:29:00.106545,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,7,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,"Mawalla Lagoon - Morakatiyara, Southern Province, LK (5,997, 80,742)",L38369523,P,5.9973801,80.7421372,2024-12-01,10:57:00,obsr4142216,S204146434,Traveling,P22,EBIRD,179.0,14.74,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS2729024879,2024-12-27 10:24:47.398874,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Turtle Watch Rekawa,L38814255,P,6.0473982,80.8540998,2024-12-27,17:30:00,obsr1035247,S206748990,Stationary,P21,EBIRD,30.0,,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS2725748004,2024-12-26 05:45:33.536826,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Turtle Watch Rekawa,L38814256,P,6.0473982,80.8540998,2024-12-24,17:32:00,obsr1035247,S206597221,Traveling,P22,EBIRD,40.0,0.805,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS2728422050,2024-12-27 05:01:55.059541,9724,species,avibase-809951F0,Blue-tailed Bee-eater,Merops philippinus,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Tangalle,LK-33-009,,,,,Turtle Watch Rekawa,L38814256,P,6.0473982,80.8540998,2024-12-27,10:00:00,obsr1035247,S206717708,Traveling,P22,EBIRD,42.0,1.609,,2.0,1,,0,1,0,,,,
